gene_id	gene_name	zscore	effect_size	pvalue	var_g	pred_perf_r2	pred_perf_pval	pred_perf_qval	n_snps_used	n_snps_in_cov	n_snps_in_model	chrom	IS_POSITIVE	qvalue	PROB
ENSG00000177721	ANXA2R	-1.06068074703217	-0.665970000948017	0.2888	0.0052265745503744	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000164308	ERAP2	-0.754258513450623	-0.0949857263841839	0.4507	0.126756034611904	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000164176	EDIL3	-0.065232618995949	-0.0049008971355937	0.948	0.358247314567922	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000113319	RASGRF2	0.28408008813858	0.237937855247535	0.7763	0.0028633353327264	NA	NA	NA	3	3	5	5	0	1	0
ENSG00000113396	SLC27A6	0.599639053941896	0.11581410805719	0.5487	0.0538330184654504	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000272021	AC008592.8	8.75355631652206	0.930891444619465	2.067e-18	0.167796790333686	NA	NA	NA	4	4	4	5	1	1.546374375e-16	1
ENSG00000113569	NUP155	0.737822048662486	0.108357905068055	0.4606	0.0930729744383308	NA	NA	NA	4	4	6	5	0	1	0
ENSG00000248994	RP11-259O2.1	0.406368627671383	0.555292503842453	0.6845	0.0011122455744563	NA	NA	NA	5	5	5	5	0	1	0
ENSG00000246859	STARD4-AS1	-1.08896258520718	-0.0904587201076662	0.2762	0.29305181371755	NA	NA	NA	7	7	7	5	0	1	0
ENSG00000251307	RP11-506H20.1	2.70199394226074	0.773629297620077	0.006893	0.0243261087255037	NA	NA	NA	2	2	3	5	1	0.09822525	0.90177475
ENSG00000154124	OTULIN	-5.53657963829885	-0.77453750012457	3.084e-08	0.100849729671254	NA	NA	NA	3	3	3	5	1	1.02543e-06	0.99999897457
ENSG00000113734	BNIP1	0.0790574103092469	0.0078105247685879	0.937	0.206660520372264	NA	NA	NA	4	4	6	5	0	1	0
ENSG00000198868	MTND4LP30	-0.894664411750134	-0.137124805372664	0.371	0.0854446357495274	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000215246	RP11-43F13.3	-4.82692956924438	-0.428657985982181	1.387e-06	0.248850852167987	NA	NA	NA	1	1	2	5	1	3.320478e-05	0.99996679522
ENSG00000249158	PCDHA11	0.0305919032543772	0.265339624693065	0.9756	2.67020499940514e-05	NA	NA	NA	2	2	4	5	0	1	0
ENSG00000281357	ARRDC3-AS1	-2.26689410209656	-0.156259451961843	0.0234	0.420612308692357	NA	NA	NA	1	1	1	5	1	0.274605882352941	0.725394117647059
ENSG00000253686	LINC01484	0.614978118467139	0.148136772580692	0.5386	0.034611636178055	NA	NA	NA	5	5	5	5	0	1	0
ENSG00000113742	CPEB4	-0.667853653430939	-0.242500265440932	0.5042	0.0153849864780604	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000182230	FAM153B	-0.263515877374173	-0.0373929555423702	0.7922	0.0996777987484154	NA	NA	NA	6	6	6	5	0	1	0
ENSG00000240729	CTD-2301A4.3	-1.46644163131714	-0.112170206487321	0.1425	0.354525667034801	NA	NA	NA	1	1	1	5	1	0.845010891089109	0.154989108910891
ENSG00000233974	RP11-823P9.3	0.920958697795868	0.324252207094811	0.3571	0.0171180570647318	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000073578	SDHA	-1.06247664050901	-0.740013149908456	0.288	0.0041430708457498	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000170482	SLC23A1	0.0039774461602216	0.0004882950868835	0.9968	0.134538722635964	NA	NA	NA	3	3	4	5	0	1	0
ENSG00000240764	PCDHGC5	-0.490379230843956	-0.286842899851213	0.6239	0.0058770557161503	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000164294	GPX8	-0.472568571567535	-0.0977675624796954	0.6365	0.0469238715569229	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000279883	CTD-2315M5.2	0.916623413562775	0.754142021514968	0.3593	0.0029652390910239	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000164366	CCDC127	0.0517679098640552	0.0084223115358391	0.9587	0.0758952746939794	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000113583	C5orf15	1.29735036364072	0.137818284210109	0.1945	0.18374747621994	NA	NA	NA	2	2	5	5	0	0.93184780876494	0.0681521912350598
ENSG00000178015	GPR150	-0.341942662785638	-0.068893049947268	0.7324	0.0496708360270275	NA	NA	NA	8	8	9	5	0	1	0
ENSG00000183474	GTF2H2C	-3.06999683380127	-0.879903911458986	0.002141	0.0242240931160722	NA	NA	NA	1	1	1	5	1	0.035594125	0.964405875
ENSG00000249180	CTC-506B8.1	-1.44943877678507	-1.58730335025297	0.1472	0.0016742908745451	NA	NA	NA	3	3	4	5	0	0.8512	0.1488
ENSG00000245146	LINC01024	0.188531532883644	0.0664795309234864	0.8505	0.0207658010763798	NA	NA	NA	1	1	3	5	0	1	0
ENSG00000164258	NDUFS4	-0.150881617807198	-0.0366664109175957	0.8801	0.0341860643067709	NA	NA	NA	3	3	4	5	0	1	0
ENSG00000271926	CTD-2376I4.1	-0.39701232890891	-0.0593026250554559	0.6914	0.0901428247652124	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000145919	BOD1	-2.12976050376892	-0.83375974907079	0.03319	0.0130481827418305	NA	NA	NA	2	2	3	5	0	0.361167545454545	0.638832454545455
ENSG00000146054	TRIM7	1.83848476409912	5.23147037030544	0.06599	0.0002472579354637	NA	NA	NA	1	1	2	5	0	0.556267816901408	0.443732183098592
ENSG00000016082	ISL1	0.433966189622879	0.457830296927103	0.6643	0.0019055383194105	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000250900	CTC-338M12.6	1.49401692985346	0.801789538256522	0.1352	0.006961027265987	NA	NA	NA	4	4	6	5	1	0.839140414507772	0.160859585492228
ENSG00000164265	SCGB3A2	0.637669595041823	0.0596296310197736	0.5237	0.231815529332403	NA	NA	NA	7	7	9	5	0	1	0
ENSG00000145920	CPLX2	4.15198612213135	48.9466426044143	3.296e-05	1.42073527184343e-05	NA	NA	NA	1	1	3	5	1	0.000680226206896552	0.999319773793103
ENSG00000260871	CTD-2373J6.1	-1.75767473724642	-0.284892304137871	0.0788	0.0770083898838829	NA	NA	NA	2	2	2	5	0	0.628824	0.371176
ENSG00000250482	DUX4L51	0.743086904468963	0.115357399290784	0.4574	0.0839173044517688	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000169131	ZNF354A	-0.178521344618899	-0.0236078842680748	0.8583	0.119242144020556	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000245711	NADK2-AS1	-7.05200433731079	-1.82796916237861	1.764e-12	0.0285368147115816	NA	NA	NA	1	1	3	5	1	8.12118461538462e-11	0.999999999918788
ENSG00000113356	POLR3G	0.697052853141985	0.0435794202286431	0.4858	0.524689340372418	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000145592	RPL37	0.364647080021031	0.0412688068656661	0.7154	0.165260744535601	NA	NA	NA	3	3	3	5	1	1	0
ENSG00000272382	CTD-2035E11.4	-0.633082157437521	-0.0980024810690014	0.5267	0.0855609654762891	NA	NA	NA	5	5	5	5	0	1	0
ENSG00000172795	DCP2	-0.465521060553631	-0.111289376157874	0.6416	0.0378455501403015	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000184347	SLIT3	-1.59111584320607	-0.243868257333286	0.1116	0.0853584169088394	NA	NA	NA	5	5	5	5	0	0.767731034482759	0.232268965517241
ENSG00000250155	CTD-2353F22.1	-0.909489685673824	-0.0914248040829082	0.3631	0.198296332528008	NA	NA	NA	8	8	9	5	0	1	0
ENSG00000261269	RP11-389C8.2	0.74195033045282	0.0645087230483245	0.4581	0.268470759994931	NA	NA	NA	6	6	7	5	0	1	0
ENSG00000153113	CAST	-4.53936986604711	-0.685544195245659	5.642e-06	0.0871207120558872	NA	NA	NA	5	5	5	5	1	0.00012746920754717	0.999872530792453
ENSG00000176783	RUFY1	1.6416484064364	0.240570036743939	0.1007	0.0932010682866109	NA	NA	NA	6	6	7	5	0	0.744061111111111	0.255938888888889
ENSG00000169230	PRELID1	-0.818999982988933	-0.0867168680525848	0.4128	0.179218804428526	NA	NA	NA	5	5	5	5	0	1	0
ENSG00000145901	TNIP1	-2.27580824757835	-0.977675063708656	0.02286	0.0108183626976682	NA	NA	NA	2	2	3	5	0	0.27092495049505	0.72907504950495
ENSG00000248092	NNT-AS1	-1.8737462117379	-0.223612953104276	0.06097	0.140694870223002	NA	NA	NA	7	7	10	5	0	0.529455652173913	0.470544347826087
ENSG00000113088	GZMK	-0.829316809414299	-0.10660614302668	0.4069	0.121485172286003	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000251593	MSNP1	-1.77421307555649	-9.83265026858769	0.07603	6.54134820466846e-05	NA	NA	NA	2	2	4	5	0	0.614808120805369	0.385191879194631
ENSG00000253873	PCDHGA11	1.49670124053955	0.417650934149382	0.1345	0.0257403997065375	NA	NA	NA	1	1	1	5	1	0.839140414507772	0.160859585492228
ENSG00000134058	CDK7	3.65315771854504	0.221587348976651	0.000259	0.542289902140011	NA	NA	NA	3	3	3	5	1	0.004921	0.995079
ENSG00000164197	RNF180	-0.329368049382226	-0.29830919601135	0.7419	0.0024593170569488	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000278921	EPB41L4A-AS2	-1.66977486864705	-0.117543965613814	0.09496	0.404249558774693	NA	NA	NA	2	2	2	5	0	0.719412151898734	0.280587848101266
ENSG00000245556	SCAMP1-AS1	-0.620546897630665	-0.270156163717294	0.5349	0.0105800404305253	NA	NA	NA	5	5	6	5	0	1	0
ENSG00000164398	ACSL6	-1.50040698051453	-0.340685051167878	0.1335	0.0388759506967345	NA	NA	NA	1	1	1	5	0	0.839140414507772	0.160859585492228
ENSG00000225138	CTD-2228K2.7	-0.224116749074929	-0.0626189948367284	0.8227	0.0260382484219804	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000262209	PCDHGB3	1.20596686166286	0.312324311815807	0.2278	0.0299100349823335	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000113211	PCDHB6	-12.3598564440814	-0.799580680239573	4.309e-35	0.419338439880093	NA	NA	NA	3	3	5	5	1	1.719291e-32	1
ENSG00000242814	RP11-436H11.1	0.729764806159411	0.0800494361358629	0.4655	0.168878609553817	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000243859	RPL5P17	0.895969569683075	0.416354685334801	0.3703	0.0098511429736623	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000113296	THBS4	0.175831913948059	0.026071835778129	0.8604	0.0918725362130083	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000182700	IGIP	-0.736648484927832	-0.0708120917762379	0.4613	0.217445623865496	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000251330	CTD-2283N19.1	-0.813958232462925	-0.160728940622152	0.4157	0.0510063323298979	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000176928	GCNT4	-0.0827524904298933	-0.0126526574334684	0.934	0.0864355384383277	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000120314	WDR55	0.958068907260895	1.13347748752466	0.338	0.0014338977740466	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000197451	HNRNPAB	0.326160401105881	0.0454942908973638	0.7443	0.103469942535626	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000146094	DOK3	-0.573758007932498	-0.0762521870624336	0.5661	0.113209991622347	NA	NA	NA	10	10	11	5	0	1	0
ENSG00000131495	NDUFA2	-1.29680001735687	-0.206660333817848	0.1947	0.0789677843031061	NA	NA	NA	2	2	3	5	0	0.93184780876494	0.0681521912350598
ENSG00000169258	GPRIN1	0.222896575927734	0.0513218562814413	0.8236	0.0378905466550122	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000249293	CTC-575I10.1	-0.858283419342807	-0.0908001919803333	0.3907	0.179460347235476	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000127022	CANX	1.07692156675866	0.131832673539124	0.2815	0.134092612250105	NA	NA	NA	2	2	3	5	0	1	0
ENSG00000131503	ANKHD1	-0.556776702404022	-0.198438936935037	0.5777	0.0158097926254179	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000145715	RASA1	2.38749079416765	0.668924059507432	0.01696	0.0258328488074003	NA	NA	NA	2	2	2	5	1	0.218261489361702	0.781738510638298
ENSG00000173545	ZNF622	-9.49419275804622	-0.535630822972487	2.219e-21	0.602591833062219	NA	NA	NA	6	6	7	5	1	2.2134525e-19	1
ENSG00000204628	RACK1	-0.750690400600433	-0.077647114395904	0.4528	0.187661670164554	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000172901	LVRN	0.0375725221870705	0.0067126895182357	0.97	0.0668055621319801	NA	NA	NA	3	3	4	5	0	1	0
ENSG00000169220	RGS14	-0.449101276038611	-0.151604487157973	0.6534	0.0176491076983714	NA	NA	NA	5	5	7	5	1	1	0
ENSG00000145685	LHFPL2	1.14681768417358	0.0851768278732285	0.2515	0.363961039076808	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000251169	LINC01843	0.690653384051112	0.0654526180776397	0.4898	0.223568396470602	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000253417	LINC02159	1.99368393421173	0.214022287579601	0.04619	0.173625218630008	NA	NA	NA	1	1	1	5	0	0.445075	0.554925
ENSG00000174695	TMEM167A	0.335989259411501	0.0574617472704806	0.7369	0.0695339063804487	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000067113	PLPP1	1.77121114730835	0.970330985231286	0.07653	0.0066724600615864	NA	NA	NA	1	1	1	5	0	0.614808120805369	0.385191879194631
ENSG00000248464	FGF10-AS1	2.89089519504582	0.219147088104368	0.003841	0.347982748845316	NA	NA	NA	14	14	14	5	0	0.0581984430379747	0.941801556962025
ENSG00000251682	RP11-631M6.3	-1.54312264210832	-0.542918755736222	0.1228	0.0163621329255894	NA	NA	NA	2	2	2	5	0	0.812108287292818	0.187891712707182
ENSG00000272144	CTD-2035E11.5	-1.32531714439392	-0.224137315469518	0.1851	0.0729005476899712	NA	NA	NA	1	1	2	5	0	0.922832365145228	0.0771676348547718
ENSG00000185641	CTD-2287O16.1	11.9778959100783	0.804304375503688	4.639e-33	0.397261686409948	NA	NA	NA	8	8	9	5	1	1.38822075e-30	1
ENSG00000151292	CSNK1G3	0.143255003872333	0.0063853484612965	0.8861	1.04091428809495	NA	NA	NA	6	6	6	5	0	1	0
ENSG00000145703	IQGAP2	-1.06112742424011	-0.838011993154859	0.2886	0.0032186638606931	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000120708	TGFBI	2.06812262535095	0.535606946891845	0.03863	0.029822683615823	NA	NA	NA	1	1	1	5	0	0.398621637931034	0.601378362068966
ENSG00000113594	LIFR	-0.46041551232338	-0.367970269106572	0.6452	0.0031478063929802	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000234553	AC022431.3	-1.91761219501495	-0.362225855067935	0.05516	0.0560934029505035	NA	NA	NA	2	2	2	5	0	0.500200909090909	0.499799090909091
ENSG00000259802	CTD-2256P15.2	-7.96445608139038	-1.61357061564593	1.66e-15	0.045950596645374	NA	NA	NA	1	1	2	5	1	9.9351e-14	0.999999999999901
ENSG00000253731	PCDHGA6	3.81607913970949	1.13650626218312	0.0001356	0.0223543562753238	NA	NA	NA	2	2	4	5	1	0.00275107118644068	0.997248928813559
ENSG00000177034	MTX3	1.40030464775423	1.4696702781826	0.1614	0.0018291147936007	NA	NA	NA	3	3	5	5	0	0.876547533632287	0.123452466367713
ENSG00000170458	CD14	-1.29598266308567	-0.0950038803259114	0.195	0.373187122032571	NA	NA	NA	4	4	4	5	0	0.93184780876494	0.0681521912350598
ENSG00000164171	ITGA2	0.450606763362885	0.131183027743078	0.6523	0.0253648826879122	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000152939	MARVELD2	0.441795766353607	0.27222451502533	0.6586	0.0053042227897481	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000146067	FAM193B	0.418337000626919	0.0766806407405988	0.6757	0.0598191749802248	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000164309	CMYA5	1.09022736549377	0.372581246963318	0.2756	0.0171799245142977	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000145740	SLC30A5	0.275374756023092	0.0800593101187375	0.783	0.023791705247644	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000280161	CTC-205M6.1	2.20204701616907	0.0936393527650768	0.02766	1.1065200801071	NA	NA	NA	9	9	9	5	0	0.312349245283019	0.687650754716981
ENSG00000164266	SPINK1	2.33757828929259	0.742860492460039	0.01941	0.019857664943769	NA	NA	NA	2	2	4	5	0	0.244566	0.755434
ENSG00000174705	SH3PXD2B	0.173163384199142	0.028437352697401	0.8625	0.0752901511162317	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000064651	SLC12A2	-1.62683211600256	-0.261565028601955	0.1038	0.078184693161674	NA	NA	NA	8	8	11	5	0	0.751997647058824	0.248002352941176
ENSG00000043143	JADE2	0.19866685237447	0.0683285098102172	0.8425	0.0169794596784832	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000213523	SRA1	-10.6305191695275	-2.25847179291648	2.149e-26	0.039836414523167	NA	NA	NA	2	2	4	5	1	3.21544125e-24	1
ENSG00000082068	WDR70	1.34693551063538	0.867517536499812	0.178	0.004843289180386	NA	NA	NA	1	1	1	5	0	0.90406329113924	0.0959367088607596
ENSG00000271119	CTD-2012J19.3	1.65484476089478	1.92346258757385	0.09796	0.0014828654924546	NA	NA	NA	2	2	3	5	0	0.728311304347826	0.271688695652174
ENSG00000112893	MAN2A1	-0.811119556427002	-6.42316320559619	0.4173	4.11812099119585e-05	NA	NA	NA	1	1	3	5	0	1	0
ENSG00000152931	PART1	1.41045573553494	0.383488496030159	0.1584	0.0275232763855527	NA	NA	NA	2	2	3	5	0	0.876547533632287	0.123452466367713
ENSG00000161055	SCGB3A1	-1.8877032995224	-0.796902254075297	0.05907	0.0112472572159335	NA	NA	NA	1	1	1	5	0	0.527662611940299	0.472337388059701
ENSG00000164188	RANBP3L	-9.88230717717529	-0.908224928434986	4.968e-23	0.223550609708885	NA	NA	NA	7	7	8	5	1	5.51599363636364e-21	1
ENSG00000251634	RP11-1280N14.3	-0.135368954687062	-0.010298374489254	0.8923	0.346962557705813	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000035499	DEPDC1B	-0.438199438220714	-0.0791484612795263	0.6612	0.0616498056180856	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000048162	NOP16	-0.970691371461475	-0.196547034087043	0.3317	0.049011817089314	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000234292	RP11-213H15.1	0.372584104537964	0.0803860580950797	0.7095	0.0431962163916822	NA	NA	NA	1	1	3	5	0	1	0
ENSG00000248874	C5orf17	-0.702973183796052	-0.0718610982943636	0.4821	0.193276948355075	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000188725	SMIM15	-11.4731486649051	-0.988063149640832	1.8e-30	0.24294624607603	NA	NA	NA	2	2	2	5	1	3.591e-28	1
ENSG00000251221	LINC01337	-0.185961489963492	-0.0739254111180754	0.8525	0.0127431090172107	NA	NA	NA	2	2	3	5	0	1	0
ENSG00000113621	TXNDC15	-0.379215445637971	-0.252152721527921	0.7045	0.0045429682311626	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000207129	RNA5SP187	0.217338034651458	0.0299510179815062	0.8279	0.106481764263501	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000255408	PCDHA3	-0.281599014997482	-0.30494369909429	0.7783	0.0017144083404307	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000248309	MEF2C-AS1	-1.06823396682739	-1.84865509236007	0.2854	0.0006699989435958	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000174132	FAM174A	-1.39666438914686	-0.645019453273481	0.1625	0.0094447090878166	NA	NA	NA	3	3	4	5	0	0.876547533632287	0.123452466367713
ENSG00000248103	CTC-338M12.9	0.365669101476669	0.129355098373617	0.7146	0.0160510125117344	NA	NA	NA	2	2	4	5	0	1	0
ENSG00000249035	CTB-113P19.1	-1.34644830226898	-2.06584962620834	0.1782	0.0008584770341199	NA	NA	NA	1	1	1	5	1	0.90406329113924	0.0959367088607596
ENSG00000127743	IL17B	-0.129247588516412	-0.0429331715696118	0.8972	0.0182000272771794	NA	NA	NA	3	3	5	5	0	1	0
ENSG00000263432	RN7SL689P	-1.98903179168701	-9.86769875079419	0.0467	8.12974847415016e-05	NA	NA	NA	1	1	2	5	1	0.445075	0.554925
ENSG00000145779	TNFAIP8	1.88113987445831	0.26687508211006	0.05995	0.0994560848484172	NA	NA	NA	1	1	1	5	0	0.527912205882353	0.472087794117647
ENSG00000069020	MAST4	-0.174963906407356	-0.0200568048549905	0.8611	0.213016423387144	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000113240	CLK4	-1.38829636629833	-0.571752740284808	0.165	0.0118503023550597	NA	NA	NA	2	2	2	5	0	0.88171875	0.11828125
ENSG00000253357	CTB-78F1.2	-0.683411300182343	-0.181224243168547	0.4943	0.0287376756920892	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000134987	WDR36	0.483044683933258	1.42217547513511	0.6291	0.0002359025730407	NA	NA	NA	1	1	1	5	0	1	0
ENSG00000171643	S100Z	-0.655398341015726	-0.043728141079022	0.5122	0.45107218455321	NA	NA	NA	4	4	4	5	0	1	0
ENSG00000161021	MAML1	2.73940677815817	0.861610535626008	0.006155	0.0202022031683375	NA	NA	NA	3	3	5	5	1	0.0887654819277108	0.911234518072289
ENSG00000085231	AK6	0.294519454240799	0.0246445098199344	0.7684	0.288504823918741	NA	NA	NA	1	1	2	5	0	1	0
ENSG00000244968	LIFR-AS1	0.083108578792538	0.027478153118727	0.9338	0.0189719360181356	NA	NA	NA	2	2	2	5	0	1	0
ENSG00000134982	APC	-1.83467866908273	-0.655597971717151	0.06655	0.0156817763412459	NA	NA	NA	2	2	6	5	0	0.557065384615385	0.442934615384615
ENSG00000125347	IRF1	2.07966312956362	0.0873577191895714	0.03756	1.13954074753444	NA	NA	NA	5	5	5	5	0	0.390950608695652	0.609049391304348
ENSG00000272086	CTD-2186M15.3	8.21366803842649	0.953301863163006	2.145e-16	0.142612883347972	NA	NA	NA	6	6	6	5	1	1.426425e-14	0.999999999999986
ENSG00000248544	CTB-47B11.3	-1.10890278762516	-0.0793790079083893	0.2675	0.393627835468163	NA	NA	NA	7	7	7	5	0	1	0
ENSG00000260686	CTB-36H16.2	6.77976293883547	1.42771103929098	1.204e-11	0.044749030121929	NA	NA	NA	5	5	9	5	1	4.80396e-10	0.999999999519604
ENSG00000175749	EIF3KP1	5.25016008063571	0.622192333149225	1.52e-07	0.148312016360548	NA	NA	NA	3	3	6	5	1	4.66523076923077e-06	0.999995334769231
ENSG00000249492	RP11-159F24.3	-0.390569402294863	-0.129731475293671	0.6961	0.0182273959200419	NA	NA	NA	3	3	3	5	0	1	0
ENSG00000169247	SH3TC2	1.92118644714356	13.5812661653244	0.05471	4.22524844521784e-05	NA	NA	NA	1	1	2	5	0	0.499907404580153	0.500092595419847
ENSG00000279821	RP11-1334A24.5	-2.64408869949928	-0.521478964695844	0.008191	0.0515978405850307	NA	NA	NA	3	3	4	5	0	0.114104720930233	0.885895279069767
ENSG00000249781	LINC02112	0.578789727598045	0.0574485053501536	0.5627	0.204178836666903	NA	NA	NA	4	4	5	5	0	1	0
ENSG00000249850	KRT18P31	-0.850428342819214	-0.0973229345702074	0.3951	0.164515676111328	NA	NA	NA	1	1	1	5	1	1	0
ENSG00000006837		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000011083		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000013561		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000019582		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000028310		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000037280		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000037474		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000038382		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000039537		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000039560		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000039600		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000044115		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000051596		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000053108		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000055147		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000055163		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000056097		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000058729		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000061455		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000063438		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000064652		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000064692		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000066583		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000069011		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000070193		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000070614		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000070808		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000072571		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000072682		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000072786		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000074317		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000081059		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000081791		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
ENSG00000081842		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000081853		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000082074		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000082213		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000082515		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000083312		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000083720		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000086200		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000091010		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000094755		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000095015		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000112852		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0
ENSG00000112855		0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0
